执行程序,查询结果,总共耗时(秒)
/data1/hzy/neo4j/RTP-main/build/ic3,"'friendId': '68702079', 'friendFirstName': 'Louis', 'friendLastName': 'Aa', 'xCount': -1, 'yCount': -1, 'xyCount': -1",33.574
/data1/hzy/neo4j/RTP-main/build/ic4,"'tagName': 'Robert_John_Mutt_Lange', 'postCount': 0",3.188
/data1/hzy/neo4j/RTP-main/build/ic4,"'tagName': 'Robert_John_Mutt_Lange', 'postCount': 0",3.172
/data1/hzy/neo4j/RTP-main/build/ic4,"'tagName': 'Robert_John_Mutt_Lange', 'postCount': 0",3.182
/data1/hzy/neo4j/RTP-main/build/ic4,"'tagName': 'Robert_John_Mutt_Lange', 'postCount': 0",3.305
/data1/hzy/neo4j/RTP-main/build/ic5,"'forumName': 'Album 8 of Albert Aa'), 'postCount': 19",456.105
/data1/hzy/neo4j/RTP-main/build/ic5,"'forumName': 'Album 8 of Albert Aa'), 'postCount': 19",450.566
/data1/hzy/neo4j/RTP-main/build/ic5,"'forumName': 'Album 8 of Albert Aa'), 'postCount': 19",449.130
/data1/hzy/neo4j/RTP-main/build/ic5,"'forumName': 'Album 8 of Albert Aa'), 'postCount': 19",454.867
/data1/hzy/neo4j/RTP-main/build/ic6,"'tagName': '1st_Born_Second', 'postCount': 0",4.292
/data1/hzy/neo4j/RTP-main/build/ic6,"'tagName': '1st_Born_Second', 'postCount': 0",4.498
/data1/hzy/neo4j/RTP-main/build/ic6,"'tagName': '1st_Born_Second', 'postCount': 0",4.214
/data1/hzy/neo4j/RTP-main/build/ic6,"'tagName': '1st_Born_Second', 'postCount': 0",4.216
/data1/hzy/neo4j/RTP-main/build/ic7,"'personId': '68633216', 'personFirstName': 'Charles', 'personLastName': 'Smith', 'likeCreationDate': '0', 'commentOrPostId': '69743481', 'commentOrPostContent': 'About Imelda Marcos_ ios Visitasion RoAbout Leon Trotsky_ never rehabilitatAbout Isaac Hayes_ ries South Park. A', 'minutesLatency': -87776688, 'isNew': true",4.920
/data1/hzy/neo4j/RTP-main/build/ic7,"'personId': '68633216', 'personFirstName': 'Charles', 'personLastName': 'Smith', 'likeCreationDate': '0', 'commentOrPostId': '69743481', 'commentOrPostContent': 'About Imelda Marcos_ ios Visitasion RoAbout Leon Trotsky_ never rehabilitatAbout Isaac Hayes_ ries South Park. A', 'minutesLatency': -87776688, 'isNew': true",4.679
/data1/hzy/neo4j/RTP-main/build/ic7,"'personId': '68633216', 'personFirstName': 'Charles', 'personLastName': 'Smith', 'likeCreationDate': '0', 'commentOrPostId': '69743481', 'commentOrPostContent': 'About Imelda Marcos_ ios Visitasion RoAbout Leon Trotsky_ never rehabilitatAbout Isaac Hayes_ ries South Park. A', 'minutesLatency': -87776688, 'isNew': true",4.745
/data1/hzy/neo4j/RTP-main/build/ic7,"'personId': '68633216', 'personFirstName': 'Charles', 'personLastName': 'Smith', 'likeCreationDate': '0', 'commentOrPostId': '69743481', 'commentOrPostContent': 'About Imelda Marcos_ ios Visitasion RoAbout Leon Trotsky_ never rehabilitatAbout Isaac Hayes_ ries South Park. A', 'minutesLatency': -87776688, 'isNew': true",4.644
/data1/hzy/neo4j/RTP-main/build/ic8,"'personId': '68631072', 'personFirstName': 'Denis', 'personLastName': 'Abrahams', 'commentCreationDate': '1336666267750', 'commentId': '3079046', 'commentContent': 'About Abraham Lincoln_ y_ and helping push through ConAbout Come Home with Me_ Diplomats_ '",4.784
/data1/hzy/neo4j/RTP-main/build/ic8,"'personId': '68631072', 'personFirstName': 'Denis', 'personLastName': 'Abrahams', 'commentCreationDate': '1336666267750', 'commentId': '3079046', 'commentContent': 'About Abraham Lincoln_ y_ and helping push through ConAbout Come Home with Me_ Diplomats_ '",4.539
/data1/hzy/neo4j/RTP-main/build/ic8,"'personId': '68631072', 'personFirstName': 'Denis', 'personLastName': 'Abrahams', 'commentCreationDate': '1336666267750', 'commentId': '3079046', 'commentContent': 'About Abraham Lincoln_ y_ and helping push through ConAbout Come Home with Me_ Diplomats_ '",4.685
/data1/hzy/neo4j/RTP-main/build/ic8,"'personId': '68631072', 'personFirstName': 'Denis', 'personLastName': 'Abrahams', 'commentCreationDate': '1336666267750', 'commentId': '3079046', 'commentContent': 'About Abraham Lincoln_ y_ and helping push through ConAbout Come Home with Me_ Diplomats_ '",4.677
/data1/hzy/neo4j/RTP-main/build/ic9,"'personId': '68789118', 'personFirstName': 'Carlos', 'personLastName': 'Abarca', 'commentOrPostId': '63860612', 'commentOrPostContent': 'About Benjamin Britten_ ra Peter Grimes in 1945_ he About John Coltrane_ s Saint Jo', 'commentOrPostCreationDate': '1347299728731'",2.913
/data1/hzy/neo4j/RTP-main/build/ic9,"'personId': '68789118', 'personFirstName': 'Carlos', 'personLastName': 'Abarca', 'commentOrPostId': '63860612', 'commentOrPostContent': 'About Benjamin Britten_ ra Peter Grimes in 1945_ he About John Coltrane_ s Saint Jo', 'commentOrPostCreationDate': '1347299728731'",2.480
/data1/hzy/neo4j/RTP-main/build/ic9,"'personId': '68789118', 'personFirstName': 'Carlos', 'personLastName': 'Abarca', 'commentOrPostId': '63860612', 'commentOrPostContent': 'About Benjamin Britten_ ra Peter Grimes in 1945_ he About John Coltrane_ s Saint Jo', 'commentOrPostCreationDate': '1347299728731'",2.709
/data1/hzy/neo4j/RTP-main/build/ic9,"'personId': '68789118', 'personFirstName': 'Carlos', 'personLastName': 'Abarca', 'commentOrPostId': '63860612', 'commentOrPostContent': 'About Benjamin Britten_ ra Peter Grimes in 1945_ he About John Coltrane_ s Saint Jo', 'commentOrPostCreationDate': '1347299728731'",2.601
/data1/hzy/neo4j/RTP-main/build/ic10,"'personId': '68744073', 'personFirstName': 'Rudolf', 'personLastName': 'Bauer', 'commonInterestScore': -1, 'personGender': 'male', 'personCityName': 'Ilmenau'",156.750
/data1/hzy/neo4j/RTP-main/build/ic10,"'personId': '68744073', 'personFirstName': 'Rudolf', 'personLastName': 'Bauer', 'commonInterestScore': -1, 'personGender': 'male', 'personCityName': 'Ilmenau'",159.842
/data1/hzy/neo4j/RTP-main/build/ic10,"'personId': '68744073', 'personFirstName': 'Rudolf', 'personLastName': 'Bauer', 'commonInterestScore': -1, 'personGender': 'male', 'personCityName': 'Ilmenau'",164.098
/data1/hzy/neo4j/RTP-main/build/ic10,"'personId': '68744073', 'personFirstName': 'Rudolf', 'personLastName': 'Bauer', 'commonInterestScore': -1, 'personGender': 'male', 'personCityName': 'Ilmenau'",150.115
/data1/hzy/neo4j/RTP-main/build/ic11,"'personId': '68695838', 'personFirstName': 'Mariana', 'personLastName': 'Alves', 'organizationName': 'Grand_China_Air', 'organizationWorkFromYear': 0",4.503
/data1/hzy/neo4j/RTP-main/build/ic11,"'personId': '68695838', 'personFirstName': 'Mariana', 'personLastName': 'Alves', 'organizationName': 'Grand_China_Air', 'organizationWorkFromYear': 0",2.839
/data1/hzy/neo4j/RTP-main/build/ic11,"'personId': '68695838', 'personFirstName': 'Mariana', 'personLastName': 'Alves', 'organizationName': 'Grand_China_Air', 'organizationWorkFromYear': 0",2.823
/data1/hzy/neo4j/RTP-main/build/ic11,"'personId': '68695838', 'personFirstName': 'Mariana', 'personLastName': 'Alves', 'organizationName': 'Grand_China_Air', 'organizationWorkFromYear': 0",2.829
/data1/hzy/neo4j/RTP-main/build/ic12,"'personId': '68648125', 'personFirstName': 'Willy', 'personLastName': 'Aa', 'tagNames': null, 'replyCount': 56",46.777
/data1/hzy/neo4j/RTP-main/build/ic12,"'personId': '68648125', 'personFirstName': 'Willy', 'personLastName': 'Aa', 'tagNames': null, 'replyCount': 56",42.645
/data1/hzy/neo4j/RTP-main/build/ic12,"'personId': '68648125', 'personFirstName': 'Willy', 'personLastName': 'Aa', 'tagNames': null, 'replyCount': 56",41.638
/data1/hzy/neo4j/RTP-main/build/ic12,"'personId': '68648125', 'personFirstName': 'Willy', 'personLastName': 'Aa', 'tagNames': null, 'replyCount': 56",42.246
/data1/hzy/neo4j/RTP-main/build/ic13,'shortestPathLength': 3,1.064
/data1/hzy/neo4j/RTP-main/build/ic13,'shortestPathLength': 3,1.115
/data1/hzy/neo4j/RTP-main/build/ic13,'shortestPathLength': 3,1.134
/data1/hzy/neo4j/RTP-main/build/ic13,'shortestPathLength': 3,1.121
/data1/hzy/neo4j/RTP-main/build/ic14,"'pathNodes': ['68630179', '68725265', '68637529', '68633674'], 'pathWeight': 8",9.076
/data1/hzy/neo4j/RTP-main/build/ic14,"'pathNodes': ['68630179', '68725265', '68637529', '68633674'], 'pathWeight': 8",7.768
/data1/hzy/neo4j/RTP-main/build/ic14,"'pathNodes': ['68630179', '68725265', '68637529', '68633674'], 'pathWeight': 8",6.259
/data1/hzy/neo4j/RTP-main/build/ic14,"'pathNodes': ['68630179', '68725265', '68637529', '68633674'], 'pathWeight': 8",6.363
/data1/hzy/neo4j/RTP-main/build/is1,"'firstName': 'Mahinda', 'lastName': 'Perera', 'birthday': '628646400000', 'locationIP': '119.235.7.103', 'browserUsed': 'Firefox', 'cityId': '88773575', 'gender': 'male', 'creationDate': '1266161530447'",0.825
/data1/hzy/neo4j/RTP-main/build/is1,"'firstName': 'Mahinda', 'lastName': 'Perera', 'birthday': '628646400000', 'locationIP': '119.235.7.103', 'browserUsed': 'Firefox', 'cityId': '88773575', 'gender': 'male', 'creationDate': '1266161530447'",0.819
/data1/hzy/neo4j/RTP-main/build/is1,"'firstName': 'Mahinda', 'lastName': 'Perera', 'birthday': '628646400000', 'locationIP': '119.235.7.103', 'browserUsed': 'Firefox', 'cityId': '88773575', 'gender': 'male', 'creationDate': '1266161530447'",0.820
/data1/hzy/neo4j/RTP-main/build/is1,"'firstName': 'Mahinda', 'lastName': 'Perera', 'birthday': '628646400000', 'locationIP': '119.235.7.103', 'browserUsed': 'Firefox', 'cityId': '88773575', 'gender': 'male', 'creationDate': '1266161530447'",0.859
/data1/hzy/neo4j/RTP-main/build/is2,"'messageId': 27412061, 'messageCreationDate': 1283153622631, 'messageContent': About Haile Selassie I_  a future golden age of etAbout Phil Spector_ Inter, 'postId': 76988379, 'personId': , 'personFirstName': , 'personLastName':",3.075
/data1/hzy/neo4j/RTP-main/build/is2,"'messageId': 27412061, 'messageCreationDate': 1283153622631, 'messageContent': About Haile Selassie I_  a future golden age of etAbout Phil Spector_ Inter, 'postId': 76988379, 'personId': , 'personFirstName': , 'personLastName':",1.900
/data1/hzy/neo4j/RTP-main/build/is2,"'messageId': 27412061, 'messageCreationDate': 1283153622631, 'messageContent': About Haile Selassie I_  a future golden age of etAbout Phil Spector_ Inter, 'postId': 76988379, 'personId': , 'personFirstName': , 'personLastName':",1.849
/data1/hzy/neo4j/RTP-main/build/is2,"'messageId': 27412061, 'messageCreationDate': 1283153622631, 'messageContent': About Haile Selassie I_  a future golden age of etAbout Phil Spector_ Inter, 'postId': 76988379, 'personId': , 'personFirstName': , 'personLastName':",1.861
/data1/hzy/neo4j/RTP-main/build/is3,"'personId': '68794454', 'firstName': 'Marek', 'lastName': 'Zabłocki', 'friendshipCreationDate': '0'",0.984
/data1/hzy/neo4j/RTP-main/build/is3,"'personId': '68794454', 'firstName': 'Marek', 'lastName': 'Zabłocki', 'friendshipCreationDate': '0'",0.791
/data1/hzy/neo4j/RTP-main/build/is3,"'personId': '68794454', 'firstName': 'Marek', 'lastName': 'Zabłocki', 'friendshipCreationDate': '0'",0.844
/data1/hzy/neo4j/RTP-main/build/is3,"'personId': '68794454', 'firstName': 'Marek', 'lastName': 'Zabłocki', 'friendshipCreationDate': '0'",0.893
/data1/hzy/neo4j/RTP-main/build/is4,"'messageCreationDate': '1319287344031', 'messageContent': 'thanks'",0.913
/data1/hzy/neo4j/RTP-main/build/is4,"'messageCreationDate': '1319287344031', 'messageContent': 'thanks'",0.831
/data1/hzy/neo4j/RTP-main/build/is4,"'messageCreationDate': '1319287344031', 'messageContent': 'thanks'",0.870
/data1/hzy/neo4j/RTP-main/build/is4,"'messageCreationDate': '1319287344031', 'messageContent': 'thanks'",0.867
/data1/hzy/neo4j/RTP-main/build/is5,"'personId': '68732189', 'firstName': 'Manuel', 'lastName': 'Rios'",0.891
/data1/hzy/neo4j/RTP-main/build/is5,"'personId': '68732189', 'firstName': 'Manuel', 'lastName': 'Rios'",0.846
/data1/hzy/neo4j/RTP-main/build/is5,"'personId': '68732189', 'firstName': 'Manuel', 'lastName': 'Rios'",0.866
/data1/hzy/neo4j/RTP-main/build/is5,"'personId': '68732189', 'firstName': 'Manuel', 'lastName': 'Rios'",0.816
/data1/hzy/neo4j/RTP-main/build/is6,"'forumId': '67581925', 'forumTitle': 'Wall of Koji Yamamoto', 'moderatorId': '68679760', 'moderatorFirstName': 'Koji', 'moderatorLastName': 'Yamamoto'",1.979
/data1/hzy/neo4j/RTP-main/build/is6,"'forumId': '67581925', 'forumTitle': 'Wall of Koji Yamamoto', 'moderatorId': '68679760', 'moderatorFirstName': 'Koji', 'moderatorLastName': 'Yamamoto'",1.834
/data1/hzy/neo4j/RTP-main/build/is6,"'forumId': '67581925', 'forumTitle': 'Wall of Koji Yamamoto', 'moderatorId': '68679760', 'moderatorFirstName': 'Koji', 'moderatorLastName': 'Yamamoto'",1.837
/data1/hzy/neo4j/RTP-main/build/is6,"'forumId': '67581925', 'forumTitle': 'Wall of Koji Yamamoto', 'moderatorId': '68679760', 'moderatorFirstName': 'Koji', 'moderatorLastName': 'Yamamoto'",1.827
/data1/hzy/neo4j/RTP-main/build/is7,"'commentId': '19968703', 'commentContent': 'thx', 'commentCreationDate': '1327884445513', 'replyAuthorId': '68648439', 'replyAuthorFirstName': 'Koji', 'replyAuthorLastName': 'Suzuki', 'replyAuthorKnowsOriginalMessageAuthor': true",5.963
/data1/hzy/neo4j/RTP-main/build/is7,"'commentId': '19968703', 'commentContent': 'thx', 'commentCreationDate': '1327884445513', 'replyAuthorId': '68648439', 'replyAuthorFirstName': 'Koji', 'replyAuthorLastName': 'Suzuki', 'replyAuthorKnowsOriginalMessageAuthor': true",5.608
/data1/hzy/neo4j/RTP-main/build/is7,"'commentId': '19968703', 'commentContent': 'thx', 'commentCreationDate': '1327884445513', 'replyAuthorId': '68648439', 'replyAuthorFirstName': 'Koji', 'replyAuthorLastName': 'Suzuki', 'replyAuthorKnowsOriginalMessageAuthor': true",5.510
/data1/hzy/neo4j/RTP-main/build/is7,"'commentId': '19968703', 'commentContent': 'thx', 'commentCreationDate': '1327884445513', 'replyAuthorId': '68648439', 'replyAuthorFirstName': 'Koji', 'replyAuthorLastName': 'Suzuki', 'replyAuthorKnowsOriginalMessageAuthor': true",5.578
